Time (s),USB Avg Current (mA),USB Avg Power (mW)
159.6100,596.664,2747.041
159.6120,566.077,2620.9368
159.6140,567.978,2634.282
159.6160,564.027,2620.4692
159.6180,567.617,2633.7429
159.6200,565.655,2628.0332
159.6220,573.444,2657.3394
159.6240,549.852,2552.4131
159.6260,568.09,2626.8484
159.6280,565.915,2624.7136
159.6300,569.133,2641.9155
159.6320,564.636,2622.1694
159.6340,592.154,2739.3044
159.6360,592.701,2741.8347
159.6380,566.276,2624.1228
159.6400,541.553,2519.3044
159.6420,568.264,2635.6084
159.6440,566.325,2631.146
159.6460,569.518,2641.4246
159.6480,588.091,2715.8042
159.6500,569.717,2646.905
159.6520,564.959,2624.7993
159.6540,566.338,2623.2776
159.6560,543.702,2529.3018
159.6580,569.742,2642.4634
159.6600,589.495,2722.2878
159.6620,597.161,2754.1067
159.6640,566.102,2631.2419
159.6660,572.748,2662.1326
159.6680,567.121,2638.2468
159.6700,568.114,2641.7302
159.6720,549.616,2566.7068
159.6740,595.372,2749.428
159.6760,568.686,2640.9778
159.6780,574.003,2657.634
159.6800,567.717,2633.0713
159.6820,572.786,2661.1638
159.6840,566.648,2634.9133
159.6860,589.06,2728.5259
159.6880,594.254,2754.9617
159.6900,549.951,2569.3711
159.6920,567.704,2635.282
159.6940,573.991,2656.4304
159.6960,564.524,2626.1655
159.6980,569.382,2644.2102
159.7000,593.036,2737.4543
159.7020,564.387,2617.627
159.7040,565.282,2628.5613
159.7060,542.857,2537.3135
159.7080,564.201,2623.5347
159.7100,568.76,2645.8716
159.7120,585.433,2703.5295
159.7140,582.898,2695.3206
159.7160,563.953,2617.8699
159.7180,563.928,2623.3928
159.7200,565.083,2627.636
159.7220,545.603,2550.1484
159.7240,566.636,2634.8574
159.7260,597.446,2759.0056
159.7280,565.568,2629.8911
159.7300,564.859,2628.8538
159.7320,562.984,2615.6235
159.7340,563.766,2612.4915
159.7360,563.89,2620.9607
159.7380,579.184,2690.8889
159.7400,557.815,2594.9553
159.7420,564.524,2618.2622
159.7440,564.71,2625.9016
159.7460,564.574,2623.0107
159.7480,564.052,2621.7136
159.7500,565.754,2629.6245
159.7520,589.123,2712.3223
159.7540,564.536,2617.189
159.7560,541.665,2530.6587
159.7580,570.239,2640.2068
159.7600,577.892,2673.3284
159.7620,568.226,2641.1143
159.7640,595.881,2749.3948
159.7660,569.543,2648.3752
159.7680,568.549,2642.6157
159.7700,569.158,2637.4783
159.7720,547.094,2547.2698
159.7740,565.729,2631.7712
159.7760,581.892,2682.5222
159.7780,588.961,2709.2205
159.7800,567.468,2633.0515
159.7820,565.319,2629.8638
159.7840,565.406,2628.0071
159.7860,566.934,2636.2432
159.7880,545.876,2548.1492
159.7900,585.756,2706.1926
159.7920,565.419,2630.3291
159.7940,565.294,2630.8782
159.7960,564.996,2623.8413
159.7980,563.356,2611.7185
159.8000,563.48,2619.0549
159.8020,589.11,2731.114
159.8040,558.871,2597.6321
159.8060,563.493,2611.2263
159.8080,564.288,2617.168
159.8100,569.717,2638.929
159.8120,563.841,2620.7329
159.8140,565.704,2623.7351
159.8160,587.259,2699.0422
159.8180,564.077,2617.3174
159.8200,555.505,2589.7644
159.8220,561.182,2601.6399
159.8240,573.755,2654.1907
159.8260,569.083,2641.6833
159.8280,590.415,2730.0789
159.8300,571.171,2654.8027
159.8320,572.661,2659.4377
159.8340,567.481,2641.0566
159.8360,574.264,2670.3276
159.8380,542.833,2536.1157
159.8400,574.773,2663.498
159.8420,591.744,2738.5913
159.8440,565.307,2619.6326
159.8460,565.419,2625.8059
159.8480,568.723,2645.6995
159.8500,563.356,2611.7185
159.8520,566.338,2625.5432
159.8540,565.853,2633.48
159.8560,566.226,2634.0835
159.8580,565.133,2627.8684
159.8600,578.115,2684.7661
159.8620,564.536,2622.8342
159.8640,564.723,2616.9263
159.8660,586.625,2720.7668
159.8680,591.843,2743.7844
159.8700,541.168,2521.843
159.8720,564.263,2619.3091
159.8740,564.4,2625.5889
159.8760,564.822,2626.4224
159.8780,564.363,2624.2878
159.8800,585.159,2704.605
159.8820,563.741,2616.886
159.8840,564.35,2612.9404
159.8860,546.137,2548.2754
159.8880,556.138,2587.1541
159.8900,563.319,2617.1799
159.8920,589.297,2731.981
159.8940,592.489,2740.8542
159.8960,563.741,2612.3757
159.8980,562.648,2608.4363
159.9000,562.884,2618.5361
159.9020,564.151,2622.1738
159.9040,541.143,2529.3022
159.9060,584.687,2697.7458
159.9080,564.922,2617.8484
159.9100,567.754,2638.9207
159.9120,564.723,2625.9622
159.9140,569.469,2644.614
159.9160,563.393,2622.031
159.9180,586.24,2709.6013
159.9200,567.406,2627.0898
159.9220,563.543,2618.2209
159.9240,564.213,2622.4619
159.9260,564.599,2625.3855
159.9280,566.164,2630.3979
159.9300,569.531,2643.7629
159.9320,592.402,2735.7124
159.9340,567.593,2639.3076
159.9360,545.851,2541.4824
159.9380,567.916,2629.4512
159.9400,567.493,2637.7073
159.9420,567.307,2634.5737
159.9440,591.93,2727.6133
159.9460,580.737,2698.104
159.9480,567.617,2639.4192
159.9500,567.369,2640.5354
159.9520,559.753,2609.5686
159.9540,549.057,2548.7227
159.9560,570.997,2649.426
159.9580,596.664,2764.9409
159.9600,576.774,2669.3098
159.9620,564.996,2618.1912
159.9640,564.114,2622.0017
159.9660,563.965,2624.6931
159.9680,564.934,2626.9434
159.9700,570.4,2656.9233
159.9720,569.655,2645.478
159.9740,564.673,2625.7295
159.9760,563.443,2622.2637
159.9780,564.151,2617.6606
159.9800,562.984,2611.1199
159.9820,566.015,2630.8376
159.9840,594.303,2749.2456
159.9860,540.373,2527.8647
159.9880,562.921,2614.2053
159.9900,564.934,2624.6833
159.9920,563.828,2622.9277
159.9940,563.816,2610.468
159.9960,592.278,2733.9553
159.9980,586.216,2716.5249
160.0000,563.953,2621.2534
160.0020,542.075,2534.7429
160.0040,563.393,2618.6506
160.0060,571.928,2652.6021
160.0080,590.39,2731.144
160.0100,598.179,2759.9978
160.0120,566.45,2631.7268
160.0140,570.835,2641.8245
160.0160,567.394,2627.0342
160.0180,550.659,2569.3748
160.0200,565.891,2622.3389
160.0220,598.676,2752.7124
160.0240,567.369,2631.4575
160.0260,572.599,2660.2949
160.0280,566.152,2632.6067
160.0300,570.935,2652.564
160.0320,565.195,2629.2871
160.0340,588.514,2727.1736
160.0360,553.368,2578.6948
160.0380,567.68,2640.8474
160.0400,565.356,2630.0361
160.0420,566.437,2633.9321
160.0440,564.064,2624.0259
160.0460,568.164,2641.9626
160.0480,592.552,2748.2561
160.0500,565.269,2629.6313
160.0520,539.913,2524.6333
160.0540,563.443,2621.1367
160.0560,564.412,2624.5159
160.0580,564.288,2625.0679
160.0600,586.365,2703.1426
160.0620,566.574,2630.0366
160.0640,564.015,2618.1577
160.0660,569.083,2634.8545
160.0680,544.435,2540.3337
160.0700,568.363,2642.8879
160.0720,580.811,2685.6699
160.0740,591.135,2731.0437
160.0760,568.487,2644.6016
160.0780,568.251,2643.5034
160.0800,570.773,2647.2451
160.0820,566.686,2635.0898
160.0840,544.236,2543.759
160.0860,587.396,2717.2939
160.0880,567.928,2636.3218
160.0900,567.034,2626.5015
160.0920,566.164,2625.8687
160.0940,565.456,2630.5012
160.0960,566.288,2633.2393
160.0980,584.079,2691.4358
160.1000,566.872,2640.4897
160.1020,559.915,2604.7244
160.1040,564.859,2625.4646
160.1060,564.773,2627.324
160.1080,564.251,2624.8955
160.1100,565.108,2622.1008
160.1120,588.7,2724.5034
160.1140,562.946,2619.9504
160.1160,563.294,2627.2034
160.1180,540.994,2529.688
160.1200,565.207,2625.9514
160.1220,565.394,2620.0356
160.1240,587.073,2702.884
160.1260,575.233,2670.2314
160.1280,563.108,2620.7043
160.1300,562.76,2617.9595
160.1320,564.064,2624.0259
160.1340,539.627,2525.4543
160.1360,565.828,2628.8369
160.1380,594.08,2743.4614
160.1400,564.288,2616.0393
160.1420,563.133,2616.3159
160.1440,563.12,2619.6343
160.1460,563.12,2618.5081
160.1480,563.791,2621.6282
160.1500,562.039,2608.9851
160.1520,576.277,2670.4675
160.1540,561.865,2603.6824
160.1560,562.101,2608.1487
160.1580,560.809,2610.0051
160.1600,560.983,2610.8147
160.1620,562.574,2615.969
160.1640,590.179,2732.5288
160.1660,559.666,2611.4016
160.1680,538.36,2508.7576
160.1700,562.126,2606.0161
160.1720,561.468,2602.9658
160.1740,560.884,2609.2322
160.1760,580.078,2683.4409
160.1780,580.091,2695.1028
160.1800,560.076,2606.5935
160.1820,561.132,2607.0193
160.1840,537.056,2500.533
160.1860,560.486,2600.655
160.1880,563.555,2616.0225
160.1900,588.998,2724.7046
160.1920,560.66,2608.1902
160.1940,560.176,2607.0591
160.1960,560.076,2605.4734
160.1980,560.921,2610.5264
160.2000,539.317,2513.2173
160.2020,581.669,2683.8208
160.2040,586.191,2712.8916
160.2060,561.94,2615.2686
160.2080,560.847,2610.1816
160.2100,560.362,2606.804
160.2120,560.412,2605.9158
160.2140,561.48,2612.0049
160.2160,581.768,2693.5859
160.2180,538.758,2511.6899
160.2200,561.716,2601.8684
160.2220,564.127,2623.1907
160.2240,563.903,2622.1492
160.2260,562.747,2614.5225
160.2280,588.154,2705.5083
160.2300,576.438,2665.4492
160.2320,571.32,2640.6411
160.2340,542.584,2529.5266
160.2360,569.58,2642.8513
160.2380,568.065,2636.9578
160.2400,569.953,2641.1621
160.2420,588.775,2709.5427
160.2440,571.904,2655.9221
160.2460,566.562,2635.6465
160.2480,573.705,2665.4333
160.2500,543.64,2542.0608
160.2520,566.388,2632.5713
160.2540,586.899,2712.6472
160.2560,568.114,2640.5938
160.2580,564.375,2624.3438
160.2600,566.773,2637.7615
160.2620,563.692,2623.4226
160.2640,567.108,2632.5154
160.2660,546.088,2541.4934
160.2680,588.042,2719.1062
160.2700,564.387,2626.657
160.2720,565.369,2626.7043
160.2740,563.841,2612.8391
160.2760,563.605,2612.8728
160.2780,563.294,2617.064
160.2800,592.353,2739.0405
160.2820,550.895,2571.5781
160.2840,559.853,2594.3589
160.2860,564.686,2621.2725
160.2880,564.698,2625.8457
160.2900,564.002,2622.6094
160.2920,582.128,2690.5957
160.2940,587.296,2710.9585
160.2960,562.723,2616.6621
160.2980,563.965,2622.4375
160.3000,555.095,2588.9629
160.3020,572.14,2658.1624
160.3040,570.177,2649.0422
160.3060,591.62,2729.7346
160.3080,565.953,2624.8901
160.3100,567.319,2636.8984
160.3120,566.164,2633.7949
160.3140,564.474,2615.7725
160.3160,541.826,2523.8254
160.3180,592.527,2742.2148
160.3200,570.723,2653.8621
160.3220,564.499,2626.0493
160.3240,564.648,2625.6133
160.3260,564.064,2624.0259
160.3280,563.99,2625.9375
160.3300,567.096,2636.9966
160.3320,569.754,2651.6353
160.3340,563.133,2618.5686
160.3360,565.443,2631.5715
160.3380,564.164,2624.491
160.3400,563.195,2616.604
160.3420,563.17,2611.9824
160.3440,584.34,2690.3015
160.3460,566.822,2627.7869
160.3480,542.373,2531.7971
160.3500,563.257,2620.2717
160.3520,564.499,2624.9204
160.3540,564.45,2624.6926
160.3560,566.586,2634.625
160.3580,598.825,2766.5715
160.3600,563.543,2619.3479
160.3620,566.288,2628.7092
160.3640,553.194,2578.9905
160.3660,545.653,2540.5605
160.3680,563.977,2621.365
160.3700,594.365,2742.3999
160.3720,566.04,2629.8218
160.3740,565.742,2622.78
160.3760,563.145,2607.3616
160.3780,565.419,2617.8901
160.3800,564.636,2624.428
160.3820,543.267,2528.3647
160.3840,590.241,2731.6353
160.3860,567.27,2633.2676
160.3880,564.139,2622.1179
160.3900,566.698,2626.0784
160.3920,563.468,2607.73
160.3940,565.94,2619.1702
160.3960,588.39,2713.6548
160.3980,544.174,2540.2043
160.4000,564.375,2620.9575
160.4020,567.642,2634.9944
160.4040,565.592,2628.8713
160.4060,567.369,2632.5923
160.4080,579.83,2679.9744
160.4100,594.9,2746.0586
160.4120,568.649,2645.355
160.4140,549.429,2564.7349
160.4160,563.046,2611.4075
160.4180,574.264,2656.5452
160.4200,568.86,2637.2349
160.4220,590.29,2728.3203
160.4240,565.667,2628.0889
160.4260,568.363,2632.6572
160.4280,564.213,2614.563
160.4300,565.381,2627.8906
160.4320,542.696,2537.6465
160.4340,594.328,2751.7388
160.4360,594.179,2748.6721
160.4380,566.065,2625.4094
160.4400,563.828,2620.6724
160.4420,564.561,2626.3376
160.4440,563.331,2620.6157
160.4460,566.885,2636.0154
160.4480,568.512,2641.3069
160.4500,565.083,2619.7249
160.4520,565.083,2624.2456
160.4540,563.977,2617.9812
160.4560,564.052,2613.8169
160.4580,574.04,2663.5454
160.4600,589.744,2724.6172
160.4620,573.494,2665.6001
160.4640,540.658,2527.0354
160.4660,564.127,2616.4211
160.4680,564.3,2612.709
160.4700,566.798,2635.6106
160.4720,568.947,2641.0522
160.4740,590.253,2713.9834
160.4760,568.4,2631.6921
160.4780,566.885,2632.614
160.4800,545.205,2543.9265
160.4820,565.742,2628.4373
160.4840,570.202,2651.4395
160.4860,592.34,2733.0569
160.4880,570.052,2649.6016
160.4900,567.133,2639.4368
160.4920,569.233,2644.6562
160.4940,567.468,2629.6467
160.4960,559.157,2601.1982
160.4980,550.734,2563.116
160.5000,587.209,2708.2078
160.5020,565.431,2620.2073
160.5040,562.661,2608.4966
160.5060,561.629,2610.4517
160.5080,575.718,2677.0889
160.5100,561.443,2612.9556
160.5120,591.856,2743.8445
160.5140,539.689,2524.6653
160.5160,562.661,2617.499
160.5180,562.139,2615.0706
160.5200,561.12,2612.5747
160.5220,561.157,2609.3801
160.5240,584.961,2701.3499
160.5260,588.402,2718.417
160.5280,561.89,2615.0361
160.5300,537.143,2504.1609
160.5320,561.629,2602.5889
160.5340,562.039,2614.6055
160.5360,563.816,2619.489
160.5380,589.06,2724.9915
160.5400,560.958,2611.8206
160.5420,560.387,2605.7998
160.5440,562.226,2604.231
160.5460,541.876,2532.7283
160.5480,568.76,2642.459
160.5500,591.756,2733.9126
160.5520,579.494,2679.5803
160.5540,564.561,2616.1755
160.5560,563.431,2622.208
160.5580,571.084,2656.6826
160.5600,569.854,2648.6814
160.5620,543.69,2535.7703
160.5640,591.533,2738.7979
160.5660,562.4,2617.4097
160.5680,564.946,2629.2585
160.5700,562.089,2615.9622
160.5720,561.567,2607.9172
160.5740,561.878,2604.8665
160.5760,589.657,2733.6499
160.5780,546.858,2556.0142
160.5800,549.591,2555.5981
160.5820,560.735,2599.5674
160.5840,565.294,2620.7031
160.5860,564.213,2621.3335
160.5880,575.084,2660.3384
160.5900,584.302,2700.644
160.5920,563.493,2621.3694
160.5940,564.437,2626.8896
160.5960,540.733,2528.4675
160.5980,562.859,2613.9172
160.6000,565.182,2617.9231
160.6020,593.359,2743.6921
160.6040,565.319,2629.8638
160.6060,562.872,2618.4805
160.6080,564.288,2625.0679
160.6100,564.04,2625.042
160.6120,541.839,2529.3044
160.6140,570.587,2631.5471
160.6160,587.47,2708.2366
160.6180,564.946,2626.9988
160.6200,563.853,2623.0442
160.6220,562.71,2616.6016
160.6240,563.928,2624.5208
160.6260,563.729,2622.4673
160.6280,576.749,2671.5015
160.6300,555.008,2576.3472
160.6320,564.002,2623.7373
160.6340,564.76,2626.134
160.6360,564.375,2626.6011
160.6380,563.331,2619.4893
160.6400,567.232,2620.6118
160.6420,587.756,2713.0818
160.6440,565.257,2628.4453
160.6460,540.298,2526.4333
160.6480,563.642,2622.0627
160.6500,564.474,2627.0618
160.6520,563.729,2619.085
160.6540,589.57,2713.2014
160.6560,565.232,2624.9375
160.6580,577.917,2681.5347
160.6600,564.561,2625.2085
160.6620,541.118,2530.2678
160.6640,564.673,2627.9878
160.6660,567.431,2629.4753
160.6680,593.657,2740.3208
160.6700,563.99,2620.2974
160.6720,563.344,2621.8027
160.6740,563.182,2619.9226
160.6760,564.512,2627.2388
160.6780,546.361,2550.4133
160.6800,577.979,2661.0154
160.6820,565.642,2618.9226
160.6840,564.884,2623.3213
160.6860,564.238,2623.7065
160.6880,563.592,2620.7029
160.6900,562.797,2615.8804
160.6920,565.978,2632.9297
160.6940,594.067,2748.1541
160.6960,541.019,2520.0664
160.6980,562.946,2606.4399
160.7000,564.586,2620.8083
160.7020,563.518,2621.4858
160.7040,564.623,2625.4968
160.7060,583.756,2696.9526
160.7080,570.301,2647.3374
160.7100,563.841,2622.9883
160.7120,541.031,2526.6147
160.7140,563.53,2610.271
160.7160,564.238,2614.6787
160.7180,570.798,2642.7947
160.7200,589.272,2717.7224
160.7220,567.145,2623.6128
160.7240,565.381,2624.4985
160.7260,566.251,2630.802
160.7280,544.845,2543.3364
160.7300,567.021,2634.3794
160.7320,593.073,2744.7417
160.7340,569.816,2648.5046
160.7360,568.388,2643.0042
160.7380,569.456,2649.1094
160.7400,567.866,2637.1699
160.7420,567.667,2629.4336
160.7440,577.867,2677.8357
160.7460,572.537,2649.7012
160.7480,564.835,2616.3159
160.7500,565.481,2628.3557
160.7520,565.182,2628.0964
160.7540,565.083,2627.636
160.7560,565.033,2628.5337
160.7580,600.229,2759.853
160.7600,565.505,2620.55
160.7620,541.938,2529.7666
160.7640,564.959,2625.9292
160.7660,564.586,2618.5498
160.7680,564.127,2615.293
160.7700,584.501,2700.3945
160.7720,578.028,2685.5181
160.7740,563.157,2619.8062
160.7760,564.673,2627.9878
160.7780,540.05,2525.2739
160.7800,563.344,2620.6763
160.7820,567.804,2638.0173
160.7840,585.569,2705.3286
160.7860,563.89,2611.9385
160.7880,563.307,2614.8713
160.7900,563.605,2620.7632
160.7920,563.729,2621.3398
160.7940,544.038,2531.9529
160.7960,587.731,2714.1418
160.7980,574.5,2664.531
160.8000,567.717,2636.4778
160.8020,571.059,2650.8562
160.8040,566.313,2634.488
160.8060,571.866,2658.0332
160.8080,572.587,2653.3679
160.8100,569.307,2645.0002
160.8120,564.636,2625.5574
160.8140,567.183,2638.5352
160.8160,565.642,2629.104
160.8180,567.071,2626.6729
160.8200,564.338,2620.7856
160.8220,591.732,2738.5356
160.8240,564.213,2613.4346
160.8260,549.293,2560.8042
160.8280,550.697,2564.0454
160.8300,564.35,2624.2275
160.8320,564.636,2625.5574
160.8340,587.781,2723.7771
160.8360,590.166,2737.1899
160.8380,563.592,2617.3213
160.8400,563.232,2617.9021
160.8420,563.928,2623.3928
160.8440,540.385,2522.5173
160.8460,566.624,2621.2026
160.8480,594.328,2741.0408
160.8500,564.164,2621.106
160.8520,564.151,2621.0454
160.8540,563.108,2616.1995
160.8560,570.363,2646.4841
160.8580,570.077,2649.7178
160.8600,573.134,2667.3655
160.8620,574.351,2667.2861
160.8640,572.922,2662.9414
160.8660,569.307,2647.2776
160.8680,568.201,2635.3162
160.8700,565.257,2628.4453
160.8720,569.431,2647.8542
160.8740,596.39,2757.7075
160.8760,544.013,2535.1006
160.8780,566.077,2624.3333
160.8800,567.866,2639.4412
160.8820,567.257,2637.7451
160.8840,566.263,2633.123
160.8860,592.129,2728.5305
160.8880,565.443,2625.9172
160.8900,564.686,2626.9192
160.8920,545.143,2546.9082
160.8940,560.014,2605.1851
160.8960,565.096,2628.8267
160.8980,568.649,2632.845
160.9000,589.719,2719.7839
160.9020,563.928,2615.498
160.9040,563.89,2622.0886
160.9060,562.897,2618.5967
160.9080,564.114,2623.1301
160.9100,541.205,2530.6748
160.9120,589.856,2722.7754
160.9140,566.897,2629.2681
160.9160,563.89,2613.0662
160.9180,564.114,2616.3608
160.9200,563.592,2621.8298
160.9220,563.567,2621.7136
160.9240,567.444,2634.075
160.9260,569.32,2651.8926
160.9280,563.58,2622.9014
160.9300,564.909,2623.4375
160.9320,564.748,2617.042
160.9340,564.139,2615.3484
160.9360,563.456,2618.9434
160.9380,585.11,2703.208
160.9400,566.872,2634.821
160.9420,544.212,2543.6467
160.9440,561.244,2612.0295
160.9460,564.636,2622.1694
160.9480,564.561,2616.1755
160.9500,567.195,2629.5161
160.9520,593.831,2747.062
160.9540,563.207,2621.165
160.9560,562.611,2617.2664
160.9580,567.841,2640.4607
160.9600,541.59,2533.5581
160.9620,564.512,2623.8518
160.9640,585.905,2701.0222
160.9660,566.673,2625.9624
160.9680,564.35,2621.97
160.9700,563.244,2621.3376
160.9720,563.393,2619.7776
160.9740,564.636,2626.6865
160.9760,543.416,2539.9263
160.9780,590.601,2727.3955
160.9800,565.22,2618.0989
160.9820,564.611,2622.0537
160.9840,564.437,2626.8896
160.9860,563.12,2619.6343
160.9880,563.307,2620.5042
160.9900,588.427,2725.5938
160.9920,547.839,2555.1211
160.9940,561.754,2603.168
160.9960,564.698,2623.5869
160.9980,564.698,2625.8457
161.0000,563.692,2614.4036
161.0020,565.841,2617.5803
161.0040,591.023,2732.8904
161.0060,563.692,2622.2952
161.0080,561.642,2616.1287
161.0100,552.448,2562.2539
161.0120,569.431,2643.2991
161.0140,566.226,2629.5537
161.0160,594.813,2751.6047
161.0180,565.853,2628.9531
161.0200,568.872,2639.5662
161.0220,564.748,2614.7832
161.0240,570.537,2639.304
161.0260,544.709,2547.0593
161.0280,597.918,2761.1855
161.0300,596.738,2753.3489
161.0320,567.667,2631.7043
161.0340,567.518,2636.6887
161.0360,634.294,2905.0664
161.0380,635.574,2913.4712
161.0400,581.47,2698.0205
161.0420,569.456,2645.6924
161.0440,565.878,2631.3328
161.0460,565.381,2630.1523
161.0480,564.512,2626.1099
161.0500,563.381,2620.8484
161.0520,562.783,2611.3132
161.0540,590.91,2733.5496
161.0560,566.237,2630.7371
161.0580,539.762,2516.3706
161.0600,562.683,2607.4729
161.0620,564.833,2611.7878
161.0640,563.541,2619.3386
161.0660,565.69,2630.4585
161.0680,589.146,2721.8545
161.0700,562.907,2617.5176
161.0720,582.524,2697.0862
161.0740,545.427,2546.0535
161.0760,569.641,2646.552
161.0780,570.56,2649.6807
161.0800,594.091,2742.3242
161.0820,578.325,2685.7415
161.0840,567.218,2635.2949
161.0860,569.964,2641.2131
161.0880,566.97,2636.4104
161.0900,555.329,2593.3865
161.0920,565.578,2618.6262
161.0940,591.059,2721.2358
161.0960,567.454,2627.312
